NAME,ALIAS,CAP,ALIAS FREQ
ESTEBEN,ESTEVAN,0.04211,0.08065
JONAT,JOHN,0.03906,0.08065
ANGLIQUE,ANGEL,0.03896,0.08065
NATHENIAL,NATHAN,0.03788,0.08065
GERMAINE,JERMINE,0.03038,0.08065
HILDERBRANDO,HILDEBRAN,0.02985,0.08065
GENNIE,JENNY,0.02826,0.08065
GERALDYNE,GERI,0.02809,0.08065
ANTHONIA,TONI,0.02534,0.08065
LAVERL,VERL,0.0241,0.08065
OLLIE,OLI,0.02323,0.08065
FERDINAND,FER,0.01946,0.08065
MARCEIL,MARCI,0.01773,0.08065
SHERALYN,SHERRI,0.01552,0.08065
DOUG,DUD,0.01497,0.08065
DUD,DON,0.01497,0.08065
ANUPAMA,ANN,0.01252,0.08065
BOUNTHAVY,BOUNTHAN,0.01248,0.08065
BOUNTHAVY,BOUNTHA,0.01248,0.08065
SUMI,SUE,0.01193,0.08065
TRUETT,JAMES,0.00843,0.08065
HURT,JOHN,0.00818,0.08065
ABDESSAMAD,SAMAD,0.00807,0.08065
MOHAMMED,SOHAIL,0.00619,0.08065
SAUNDERS,SANDY,0.00564,0.08065
LANGE,JOHN,0.00533,0.08065
SANTINO,SONNY,0.00496,0.08065
FROST,LINDA,0.00472,0.08065
PATRICIA,FROST,0.00472,0.08065
FROST,SUSAN,0.00472,0.08065
BARBARA,FROST,0.00472,0.08065
FROST,JOHN,0.00472,0.08065
CUMMINGS,THOMAS,0.00468,0.08065
CUMMINGS,PATRICIA,0.00468,0.08065
WEBB,JOHN,0.00459,0.08065
BARRERA,SERGIO,0.00384,0.08065
PATRICIA,RIVERS,0.00331,0.08065
CHRISTOHPER,CHRISTOPH,0.0643,0.0806
BOBBYJOE,BOB,0.05974,0.0806
KASEY,KATHY,0.00642,0.0806
AMITABEN,AMITA,0.01727,0.08059
GRAYSON,ROBERT,0.00403,0.08059
ROBERT,DRAKE,0.00286,0.08059
CATHLEEN,CATHLYN,0.03986,0.08058
BEATICE,BEATRIZ,0.04595,0.08057
DERNARD,BERNIE,0.04474,0.08057
MARGURIET,MARGARET,0.04348,0.08057
JERILEE,JERRI,0.02792,0.08057
FARAH,SARA,0.01897,0.08057
JAMES,SRA,0.00923,0.08057
LILLIAN,LILLY,0.00757,0.08057
FURMAN,FERMIN,0.00414,0.08057
ABRHAM,ABE,0.03723,0.08056
THERESITA,TERRY,0.03322,0.08056
ROBT,ERT,0.0106,0.08056
MICHAEL,COHEN,0.00363,0.08056
FRANCHESCA,FRANCISCA,0.02107,0.08055
KRISHNAMOORTH,KRISH,0.05195,0.08054
MARIACHRISTINA,MARIACHRISTI,0.04633,0.08054
MARIACHRISTINA,CRISTINA,0.04633,0.08054
MARIACHRISTINA,MARIACHRIST,0.04633,0.08054
EARNESTINE,EMESTINE,0.0396,0.08054
TERRANCE,TORENCE,0.03615,0.08054
SUZZIE,SUE,0.02746,0.08054
CLAUDELLE,CLAUDE,0.02564,0.08054
HOMAYOUN,HOMER,0.01073,0.08054
ARLISS,ARLYS,0.00768,0.08054
SOLIS,JESUS,0.00564,0.08054
MIYOKO,MIKE,0.00484,0.08054
SAWYER,LINDA,0.00421,0.08054
THOMAS,WORTH,0.00303,0.08054
ANNY,ANA,0.02075,0.08053
CASTRO,JUAN,0.00497,0.08053
WILLIAM,GREEN,0.00353,0.08053
GEORGIANNE,GEORGIANA,0.03464,0.08052
JUANITA,SAN,0.03034,0.08052
EDWART,EDW,0.04935,0.08051
NARENDRAKUMAR,NARENDRAKU,0.04897,0.08051
YAVONNE,YA,0.02734,0.08051
LEATHA,LITHA,0.02484,0.08051
SHANELLE,SHANEL,0.0144,0.08051
WILLIAM,HAYES,0.00481,0.08051
BAXTER,SUSAN,0.00312,0.08051
BAXTER,LISA,0.00312,0.08051
KYUNG,KIM,0.00655,0.0805
FELECIA,FELIC,0.04383,0.08049
MAURI,MARY,0.01401,0.08049
ELIXABETH,LIZ,0.05329,0.08048
THANH,TUAN,0.00561,0.08047
CODY,TODD,0.00201,0.08047
BILLEJO,BILLY,0.05858,0.08046
STEPNEN,STEVEN,0.05385,0.08046
GARARD,JERRY,0.04738,0.08046
LORRIEANN,LORI,0.04546,0.08046
KATHYLYN,KATHRYN,0.04531,0.08046
TERESA,TERL,0.04375,0.08046
ANASTASIO,ANASTACI,0.04225,0.08046
ANTOINET,ANTOI,0.04102,0.08046
CAMILLIA,CAMILLE,0.03795,0.08046
SVETA,LANA,0.02439,0.08046
MARITES,MA,0.01029,0.08046
DOCTOR,JOHN,0.00659,0.08046
MACEDONIO,MACE,0.00618,0.08046
BRECKINRIDGE,BRECK,0.00614,0.08046
BRECK,JAMES,0.00614,0.08046
RAHMAN,ABDEL,0.00603,0.08046
LEVINE,ROBERT,0.00405,0.08046
DOMINGO,DOMINIC,0.0029,0.08046
GRACIELA,GRACEY,0.04164,0.08045
VARGAS,LUIS,0.00546,0.08044
HUNTINGTON,HUNT,0.00419,0.08044
JAMES,HUNT,0.00419,0.08044
AMY,ANN,0.00262,0.08044
ROBET,BOB,0.06286,0.08043
LILLIAN,LILANA,0.03736,0.08043
KRYSTEN,KRYS,0.01216,0.08043
JYOTIBALA,JYOTI,0.00738,0.08043
ZACKARY,ZACH,0.04211,0.08042
LOVE,LORI,0.00285,0.08042
KIMBERLY,LOVE,0.00285,0.08042
CHRISTOPER,CHRISTOPH,0.06384,0.0804
SUZNNE,SUE,0.04834,0.0804
ANJANETT,ANGIE,0.0381,0.0804
TAMERA,TAMEE,0.02671,0.0804
NORVILLE,NORVAL,0.0083,0.0804
HERBERT,HUR,0.00785,0.0804
STEIN,LINDA,0.00439,0.0804
STEIN,LISA,0.00439,0.0804
GERALDINE,JERLINE,0.01675,0.08038
HYEWON,HYE,0.00836,0.08038
WILLIAM,MOORE,0.0043,0.08038
WELLS,DAVID,0.00346,0.08038
WELLS,JAMES,0.00346,0.08038
JOHNATHAN,JONATH,0.05771,0.08037
ROSEMARIE,ROSMARY,0.05347,0.08037
ANDREW,AA,0.00888,0.08037
FELIPE,FELIX,0.00204,0.08037
JONOTHON,JOHN,0.05325,0.08036
MAIANH,ANH,0.04276,0.08036
PARESHBHAI,PARESH,0.01223,0.08036
CLARINE,CLARE,0.00745,0.08036
MOHINDER,SINGH,0.00679,0.08036
CROSS,KIM,0.00386,0.08036
CROSS,JAMES,0.00386,0.08036
DEBORAH,CROSS,0.00386,0.08036
GENTRY,MARY,0.00356,0.08036
MICHAEL,GENTRY,0.00356,0.08036
MANUEL,JUAN,0.00335,0.08035
DELORIS,DELORE,0.04976,0.08034
ALFONZA,AL,0.03659,0.08034
KALVIN,KAL,0.02005,0.08034
MARIANNA,MARYANA,0.02824,0.08033
LEETA,LEE,0.02307,0.08033
WILLI,BILL,0.04742,0.08032
ROSELYNN,ROSALYN,0.03625,0.08032
SHUNDRA,SANDRA,0.02167,0.08032
SHARON,SE,0.0102,0.08032
RUSSO,FRANK,0.00491,0.08032
MATHEW,MATT,0.05389,0.08031
ARMONDO,ARMON,0.01304,0.08031
HOLMES,KAREN,0.00348,0.08031
HOLMES,JOHN,0.00348,0.08031
ANGELA,AN,0.01144,0.0803
WAIKEUNG,WAI PANG,0.04622,0.08029
MOHAMMED,MOHMOUD,0.03571,0.08029
ANGELQUE,ANGEL,0.03313,0.08029
SAMUEL,SAMME,0.03134,0.08029
ROSALYNN,ROSALIND,0.02849,0.08029
ARISTOTELIS,ARI,0.02842,0.08029
GUMERSINDO,GUMECINDO,0.02353,0.08029
KIMBERLY,KIMBELL,0.0235,0.08029
CHARLES,CARLUS,0.02345,0.08029
LAVORA,LAURA,0.01511,0.08029
SHERRICE,SHERRI,0.01425,0.08029
KHAMPHANH,KHAMPHA,0.01423,0.08029
JAMESHA,MESHA,0.01061,0.08029
SHYLAJA,SHYLA,0.00431,0.08029
SUNG,CHO,0.00404,0.08029
MANUEL,MANAL,0.00369,0.08029
VALINDA,VAL,0.0138,0.08028
PRAFULCHANDR,PRAFUL,0.01979,0.08027
WEAVER,DAVID,0.00385,0.08027
WEAVER,THOMAS,0.00385,0.08027
DAWSON,DAVID,0.00326,0.08027
DAWSON,JOHN,0.00326,0.08027
DEIDRE,DEDRA,0.0245,0.08026
CAMRON,CAM,0.02123,0.08026
ZOPHIA,SOFIA,0.04906,0.08025
JONJA,TONYA,0.04578,0.08025
RHONDE,RONDA,0.04305,0.08025
DIANNA,DIANI,0.03275,0.08025
STEFANIE,STEFF,0.026,0.08025
DARLENE,RLENE,0.02249,0.08025
MARTITA,MARIA,0.021,0.08025
SALVATORE,SALE,0.01374,0.08025
HOSSAM,HASSAN,0.01257,0.08025
NICHOLE,NYCOLE,0.01237,0.08025
CARMELO,CARL,0.01008,0.08025
HUSEIN,HASSAN,0.00981,0.08025
RAJEEV,RAJIV,0.00898,0.08025
MOHAMED,HANIF,0.00849,0.08025
CHAPMAN,ROBERT,0.00413,0.08025
BERNARDINO,BERNIE,0.02557,0.08024
LUNA,LUIS,0.00386,0.08024
CATHIE,KATHY,0.03699,0.08023
ESTHELA,MARIA,0.03047,0.08023
ELEANORA,ELNORA,0.01152,0.08023
PURIFICATION,PURIFICACI,0.05077,0.08022
DANG,HUNG,0.00716,0.08022
DAI,VAN,0.00568,0.08022
WILSON,MARY,0.00292,0.08022
FOBERT,BOB,0.05725,0.08021
REINALDO,REIN,0.01322,0.08021
DOUGLAS,DOUA,0.0096,0.08021
DOUA,VANG,0.0096,0.08021
MOHAMED,ASLAM,0.00934,0.08021
YENNY,YENI,0.00924,0.08021
MORTEZA,MOREY,0.0071,0.08021
MOHAMMAD,MUMTAZ,0.00678,0.08021
TORSTEN,TOR,0.00511,0.08021
SUSAN,HESS,0.00498,0.08021
HESS,JOHN,0.00498,0.08021
MERILEE,MERI,0.01985,0.0802
RRECILIANO,PRECILIAN,0.04087,0.08019
STEPHENA,STEVEN,0.03944,0.08019
CHERELL,CHARLES,0.02114,0.08019
DIETRICH,DETRICK,0.01092,0.08019
FINIS,RAY,0.00557,0.08019
HOOVER,ROBERT,0.00413,0.08019
CONCEPION,CONNIE,0.0492,0.08018
NORMAN,NE,0.00477,0.08018
STEPHEN,STEVEB,0.0574,0.08017
ARTURO,ART,0.04788,0.08017
KRISTINE,KRISTNA,0.04546,0.08017
CHRISTINA,KRISTNA,0.04546,0.08017
ANGLICA,ANGIE,0.04043,0.08017
ANGLICA,ANGELA,0.04043,0.08017
MARGARETT,MARGETT,0.03357,0.08017
WILLMER,WILLIAM,0.02722,0.08017
WENDALL,WINDLE,0.01921,0.08017
LADD,TODD,0.00663,0.08017
MICHELLE,BREWER,0.00424,0.08017
CRYSTAL,CHRYS,0.02324,0.08016
JOHNSTON,ROBERT,0.00637,0.08016
LAKEISHIA,LAKESHA,0.03627,0.08015
CLETIS,CLETE,0.02983,0.08015
LESHA,LISA,0.01752,0.08015
CHARANJEET,CHARANJIT,0.01498,0.08015
TUYETMAI,TUYET,0.00829,0.08015
VASILIKI,KIKI,0.00446,0.08015
CATHERENE,KATHERINE,0.0468,0.08014
MARIA,ME,0.01415,0.08014
PATTYANN,PATTI,0.05734,0.08013
POBERT,BOB,0.05568,0.08013
MARKOS,MARCO,0.02296,0.08013
LUCILLE,LUCE,0.01281,0.08013
LAYNE,LYNN,0.00502,0.08013
BEVELY,BEV,0.04915,0.08011
KANDANCE,KANDI,0.04655,0.08011
JOSEPH,LOE,0.03363,0.08011
JETTIE,JEFFIE,0.00757,0.08011
ISABELLA,ISABEL,0.00966,0.0801
PHUC,PHIL,0.00784,0.0801
CHINH,MINH,0.00627,0.0801
ROMELIA,ROMY,0.00557,0.0801
BLACK,LISA,0.0039,0.0801
SUNIL,IL,0.00261,0.0801
ILSOO,IL,0.00261,0.0801
PATEL,DILIP,0.00257,0.0801
DINESH,PATEL,0.00257,0.0801
SHERILYNN,SHERRI,0.04942,0.08009
BENTLY,BEN,0.04053,0.08009
HERSHELL,HURSHEL,0.02818,0.08009
ANNIA,ANN,0.02805,0.08009
DEMOND,DAMON,0.00673,0.08009
JONATHA,JOHN,0.06009,0.08008
HUANG,SHU,0.00348,0.08007
HUANG,CHING,0.00348,0.08007
DEMETRIUS,DEMETRIO,0.01351,0.08006
EULALIA,EVALIA,0.00487,0.08006
PIERCE,JOHN,0.00421,0.08006
BROWN,LISA,0.00386,0.08006
ROBERT,BAKER,0.00422,0.08004
RICARDO,RICKY,0.01158,0.08002
BRENDASUE,SUE,0.06579,0.08
RICHARDJ,RICH,0.05941,0.08
RAJENDRAKUMA,RAJENDRAK,0.05882,0.08
CHINHSIU,JO LIN,0.05814,0.08
VICOTIRA,VICKIE,0.05797,0.08
CHRISTOPHEJOHN,CHRISTOPHE,0.05682,0.08
CHARELES,CHAS,0.05608,0.08
GOPALAKRISHNAN,GOPALAKRIS,0.04979,0.08
KATHRYNANN,KATHERYN,0.04808,0.08
MARIBETH,MARIB,0.04762,0.08
CHAROLE,CAROL,0.04762,0.08
DAMMY,DAN,0.04743,0.08
OIANA,DIANE,0.04695,0.08
EDARDO,ED,0.0456,0.08
EDARDO,EDGAR,0.0456,0.08
MARIAEUGENIA,EUGENIA,0.04396,0.08
CATHLENE,KATHY,0.04224,0.08
JERALDENE,JERI,0.0396,0.08
CAREM,KAREN,0.03906,0.08
ERIKE,ERIC,0.0381,0.08
LIZHEN,ZHEN,0.03491,0.08
MARIETTE,MARIET,0.03438,0.08
JOSETHINE,JOSEPHIN,0.03425,0.08
MIRRIAM,MIRIAN,0.0339,0.08
RAMEN,RAY,0.03318,0.08
HERMELINA,LINDA,0.03044,0.08
CONZUELO,CONSUELA,0.02892,0.08
ADELLE,ADALE,0.02772,0.08
DONALD,DONAN,0.02506,0.08
SHEPHARD,SHEP,0.02444,0.08
CLARENCE,CUR,0.02239,0.08
ALICIA,ELICA,0.02065,0.08
CHANCELLOR,CHAN,0.01604,0.08
GRISELLE,GRICEL,0.01572,0.08
RONALD,RAN,0.01548,0.08
JUP,JAY,0.01507,0.08
DHARMENDRA,DHARMESH,0.0143,0.08
LISSETT,LISET,0.01405,0.08
BERLE,BURL,0.01399,0.08
GOVINDBHA,GOVIND,0.01365,0.08
RANELL,RA,0.01329,0.08
GLENNYS,GLENN,0.01319,0.08
FATHER,ROBERT,0.01217,0.08
GARAY,JOSE,0.01159,0.08
MEHRDAD,MARK,0.01113,0.08
KAU,JAY,0.01062,0.08
CHANDRAKANT,CHAND,0.01011,0.08
YENG,VANG,0.01005,0.08
CHARNELL,CHAR,0.00972,0.08
CHARNELL,SHA NELL,0.00972,0.08
PADMAVATHY,PADMA,0.00954,0.08
PARASKEVI,VIVIAN,0.00835,0.08
ATIF,ALI,0.00648,0.08
ATIF,AMIR,0.00648,0.08
NGHIEM,NGHI,0.00641,0.08
PATRICIA,MCKEE,0.00619,0.08
JALISA,JA,0.00608,0.08
EURICKA,EUREKA,0.00601,0.08
TUAN,CAO,0.00574,0.08
RAYMOND,RAMEY,0.00552,0.08
KAREN,KOCH,0.00542,0.08
ESCOBAR,LUIS,0.00517,0.08
YANIRA,YANI,0.00514,0.08
BRENDA,SHORT,0.00503,0.08
SHORT,SUSAN,0.00503,0.08
ROLLINS,JAMES,0.00502,0.08
THORWALD,THOR,0.00491,0.08
YOUNG,SIK,0.00483,0.08
PAMELA,SHARP,0.00481,0.08
SHARP,SUSAN,0.00481,0.08
PATRICIA,KRAMER,0.00409,0.08
KRAMER,SUSAN,0.00409,0.08
CHENG,HSU,0.00398,0.08
MARIA,MAIN,0.00351,0.08
CHRISOPHER,CHRISTOPH,0.06387,0.07998
LUDMILA,LUDA,0.019,0.07995
NOLA,JEAN,0.00266,0.07995
JOHANNAH,HANNAH,0.02537,0.07994
GEORGEANNA,GEORGANA,0.0341,0.07993
ELIAS,ELY,0.00718,0.07993
MARCIA,MARUA,0.04033,0.07992
JOAQUINA,JACKIE,0.01019,0.07992
SATYANARAYA,SATYANARA,0.04882,0.07991
HERMENEJILDO,HERMENEGIL,0.04088,0.07991
JEANNINE,JEANNE,0.02602,0.07991
JITENDRAKUM,JITENDRA,0.01195,0.07991
BERNARD,BUJ,0.02003,0.0799
ROMUALD,ROM,0.01891,0.0799
BIAGIO,BEN,0.01149,0.0799
PENELOPE,PENN,0.00935,0.0799
WILLIAM,PENN,0.00935,0.0799
CARDINE,CAROLYN,0.04782,0.07989
ZVIKA,ZVI,0.00979,0.07989
MALDONADO,CARLOS,0.00565,0.07989
PERKINS,WILLIAM,0.00425,0.07988
PERKINS,JOHN,0.00425,0.07988
LINDA,HILL,0.00366,0.07988
CHRISIE,CHRIS,0.04095,0.07987
DOMINGO,DOMI,0.03628,0.07987
ELINOR,ELLIE,0.01468,0.07987
FARHAD,FRANK,0.00994,0.07987
MYRNA,MARIA,0.00761,0.07987
NGA,HOA,0.00403,0.07987
WALDEN,WALLY,0.00791,0.07986
MICHAEL,LYONS,0.00495,0.07986
LARSON,KIM,0.00399,0.07986
BERNANRD,BERNIE,0.04656,0.07985
DANIEL,DUN,0.01504,0.07985
YISROEL,ISREAL,0.01178,0.07985
BUSH,LISA,0.00438,0.07985
KIEU,KIM,0.00828,0.07984
PATRICIA,SIMMONS,0.00429,0.07984
DARLYNN,DAR,0.01624,0.07983
ORMOND,ORMAN,0.00922,0.07983
AVTAR,SINGH,0.00903,0.07983
CARDYN,CAROL,0.05466,0.07981
LERA,LISA,0.00559,0.07981
GRAVES,JAMES,0.00402,0.07981
ANGELIN,ANGELA,0.04919,0.0798
JAMES,IM,0.01603,0.0798
THOMAS,TEE,0.00558,0.0798
ORAMAE,ORA,0.00477,0.0798
ROBERY,BOB,0.05161,0.07979
JIMMIE,IMMY,0.04717,0.07979
CHRYSTINE,CHRYSTI,0.02788,0.07979
MARLIA,MARSHA,0.02742,0.07979
WADELL,WADE,0.02033,0.07979
TAUSHA,TOSHA,0.00795,0.07979
FIGUEROA,CARMEN,0.00578,0.07979
CHRIS,KRYS,0.02817,0.07978
MARGAURITE,MARGARET,0.04088,0.07977
DARRALL,DARRYL,0.03599,0.07977
SCHMIDT,LINDA,0.00478,0.07977
SCHMIDT,WILLIAM,0.00478,0.07977
KATHLEEN,SCHMIDT,0.00478,0.07977
SCHMIDT,SUSAN,0.00478,0.07977
RICHARD,RJAMES,0.04906,0.07976
JULIA,JUIE,0.04326,0.07976
OLUFUNMILAY,FUNMILAYO,0.04025,0.07976
ALBERTHA,BERTHA,0.03055,0.07976
MASHELLE,SHELLY,0.02394,0.07976
BERIT,BENT,0.01664,0.07976
CHOUA,CHAI,0.01509,0.07976
JOLINE,JO,0.01227,0.07976
CECELIA,CLELIA,0.00638,0.07976
CALLAHAN,CAL,0.00575,0.07976
CALLAHAN,DAVID,0.00575,0.07976
CALLAHAN,JOHN,0.00575,0.07976
HODGE,LINDA,0.00457,0.07976
MICHAEL,HODGE,0.00457,0.07976
MORROW,DAVID,0.00448,0.07976
MORROW,ROBERT,0.00448,0.07976
FARMER,LINDA,0.00416,0.07976
BARBARA,FARMER,0.00416,0.07976
MICHELLE,FARMER,0.00416,0.07976
BALJIT,SINGH,0.00218,0.07976
CARLINA,CARLA,0.01528,0.07973
CHAN,WAI,0.00393,0.07973
CLEMENTE,CLEM,0.0256,0.07972
CHRIDTOPHER,CHRISTOPH,0.0534,0.07971
LEMEUL,LEM,0.03943,0.07971
VIRGINIA,GIMMY,0.03344,0.07971
ANASTASIOS,ANASTA,0.03274,0.07971
MAGDALANA,MAGDALENE,0.03207,0.07971
RAMANBHAI,RAMANLAL,0.02087,0.07971
JENELLE,JENEL,0.02004,0.07971
VIANNE,ANNE,0.01957,0.07971
GWENDOLYN,QUEN,0.01382,0.07971
MILTON,MILTA,0.01242,0.07971
LASCELLES,LAS,0.0121,0.07971
CLAUDY,JEAN,0.01005,0.07971
MOHAMED,AFZAL,0.00777,0.07971
TRUMAN,TRU,0.00687,0.07971
TRU,THI,0.00687,0.07971
KHAM,KIM,0.00618,0.07971
MIRCEA,MARK,0.00603,0.07971
SAO,SEE,0.00492,0.07971
PATRICIA,WIGGINS,0.00466,0.07971
ROBERT,BAIRD,0.00452,0.07971
TRUJILLO,DAVID,0.00388,0.07971
TRUJILLO,CARLOS,0.00388,0.07971
CHRISTOPHER,CHRISTOS,0.03083,0.07969
MARY,MAJ,0.02576,0.07969
EDMUNDO,EDDIE,0.01473,0.07969
AUGUSTUS,AUGUST,0.0074,0.07969
ROBERT,KEITH,0.00293,0.07969
DIMITRIOUS,DIMITRI,0.04662,0.07968
LINDA,LINH,0.00723,0.07967
NGO,VAN,0.00665,0.07967
HUNG,NGO,0.00665,0.07967
LETISHA,LETITIA,0.02195,0.07966
FLORESTELLA,FLORA,0.05085,0.07965
NANETE,NAN,0.04986,0.07965
NELVA,MELBA,0.01664,0.07965
MARCIANA,MARCIE,0.01525,0.07965
FARZANEH,FARZAN,0.00906,0.07965
COLLINS,COLIN,0.00563,0.07965
JAMES,JADE,0.00218,0.07965
RAPHAEL,RAFEAL,0.04119,0.07964
ELWOOD,EDWARD,0.00576,0.07964
TOSHIHIRO,TOSHI,0.01786,0.07963
ESPERANZA,ESPERAN,0.00647,0.07963
ALLISON,ALLISA,0.03117,0.07962
LANI,LORI,0.00703,0.07962
UMAMAHESWARI,UMA,0.00565,0.07962
ALEXANDRIA,ALEXANDR,0.05109,0.0796
JENNE,JEAN,0.03702,0.0796
DARRIN,DAMIN,0.03226,0.0796
FELIZA,LIZA,0.01257,0.0796
UNSUN,UN,0.01235,0.0796
LIOUBOV,LUBA,0.01169,0.0796
SRIDEVI,SRI,0.01033,0.0796
NAOTOU,NAO,0.01014,0.0796
SWEENEY,MICHAEL,0.0062,0.0796
WILLIAM,HARDIN,0.00523,0.0796
HARDIN,JAMES,0.00523,0.0796
JENNIFER,COBB,0.00459,0.0796
WEISS,DAVID,0.00436,0.0796
WEISS,CAROL,0.00436,0.0796
WEISS,LISA,0.00436,0.0796
ISABELL,ISOBEL,0.02122,0.07959
COLLEEN,CULLEN,0.00385,0.07959
DONALD,DONNE,0.0304,0.07957
FELICE,FELIX,0.0079,0.07957
QUYEN,QUINN,0.00596,0.07957
TIEN,TAN,0.00545,0.07957
MARIELLEN,MARIE,0.03234,0.07956
MARICE,MARIA,0.02723,0.07956
LYNETTE,LYN,0.01597,0.07956
EDGARDO,EDGAR,0.00907,0.07956
JOHN,JOO,0.00824,0.07956
SATYANARAYAN,SATYANARA,0.04536,0.07955
WILLIAM,WILY,0.03774,0.07955
KANUBHAI,PATEL,0.02291,0.07955
GAYLYNN,GAYLIN,0.01691,0.07955
BALDASSARE,BALDO,0.0157,0.07955
BHARTIBEN,BHARATI,0.01334,0.07955
JAMEE,JIM,0.01278,0.07955
OKSOON,OK,0.01027,0.07955
KORIE,COREY,0.00968,0.07955
ANNA,AB,0.00901,0.07955
MARY,MOY,0.00858,0.07955
ADEGBOYEGA,ADE,0.00777,0.07955
HENRY,HANY,0.00773,0.07955
VIKRAM,VIC,0.00716,0.07955
TORRE,JOSE,0.00503,0.07955
BERG,MIKE,0.00368,0.07955
HAMILTON,LINDA,0.00298,0.07955
MICHELLE,YORK,0.00259,0.07955
DEBORAH,YORK,0.00259,0.07955
HOA,KIM,0.00687,0.07954
LATOSHIA,LA,0.03076,0.07953
THOMAS,BURKE,0.00504,0.07953
JOSEPH,POD,0.00489,0.07953
WON,LEE,0.00384,0.07953
RAMIRO,RAY,0.00306,0.07953
MARGURETTE,MARGUERIT,0.03683,0.07952
CAROL,CE,0.01233,0.07952
MILLARD,MILLA,0.01601,0.0795
DIOSDADO,DIO,0.00963,0.0795
BIJAN,BEN,0.00651,0.0795
BIJAN,BRYAN,0.00651,0.0795
GILMA,MARIA,0.0057,0.0795
YEH,MEI,0.00466,0.0795
ABDELRAHMAN,ABDUL,0.0327,0.07949
CHRISTIE,CHRIS,0.03005,0.07949
ERNEST,EG,0.01392,0.07949
AUGUSTINE,AUGUSTUS,0.02985,0.07948
WILLIAM,GARTH,0.00256,0.07948
VICKIL,VICKY,0.05769,0.07947
STEPHEN,STEBEN,0.05128,0.07947
CHANDRASHEKH,CHANDRASH,0.04839,0.07947
SUAZNNE,SUE,0.04819,0.07947
STEBAN,STEVEN,0.03909,0.07947
KATHERINE,KAIT,0.02759,0.07947
BERNALDO,BERNIE,0.02105,0.07947
DERRIN,DARIN,0.01529,0.07947
ELVIRA,EVITA,0.00663,0.07947
JOVITA,JO,0.00579,0.07947
CALHOUN,JOHN,0.005,0.07947
KEON,KIM,0.00367,0.07947
SIERRA,SHERRY,0.00256,0.07947
REAL,JEAN,0.00131,0.07947
AURELIA,AMELIA,0.0035,0.07946
GRAHAM,GRAM,0.00309,0.07946
WILLIAM,BILLYE,0.01783,0.07945
CLARK,MARK,0.00406,0.07945
LISABETH,LIZ,0.04353,0.07944
LINDON,LINDA,0.01632,0.07944
DONATA,DONA,0.00988,0.07944
LUN,LI,0.00588,0.07944
LUIS,LUN,0.00588,0.07944
CARMEN,LUGO,0.00549,0.07944
JORGE,LUGO,0.00549,0.07944
NUTO,NU,0.00385,0.07944
WILLIAM,ESQ,0.01107,0.07943
BRENNAN,JOHN,0.00478,0.07943
ANNEMARIE,ANNEMARY,0.05612,0.07942
LENDRA,LENORE,0.03648,0.07942
BOBBY,BOBO,0.01474,0.07942
BARBARA,OR,0.00282,0.07942
MARGUARITA,MARGARET,0.03863,0.07941
ANABELLE,ANABEL,0.01846,0.07941
JUB,JOE,0.01791,0.07941
JPAUL,JAMES,0.05027,0.0794
SHAHID,SYED,0.00611,0.0794
HICKS,LISA,0.00421,0.0794
ROBERT,HICKS,0.00421,0.0794
ANABELLA,ANNA,0.03155,0.07939
PRICE,LINDA,0.00348,0.07939
RICHARDM,RICK,0.06148,0.07937
LOISJEAN,JEAN,0.05952,0.07937
NORNAM,NORM,0.05587,0.07937
JDANIEL,JOSEPH,0.05263,0.07937
BARBARTA,BARB,0.05236,0.07937
ALBERF,AL,0.05051,0.07937
WILLIEANN,ANN,0.04854,0.07937
BENADETTE,BERNADET,0.04464,0.07937
CHRISTOPHE,CHIRIS,0.04255,0.07937
SALOMON,SOLOM,0.04149,0.07937
GARELD,JERRY,0.03956,0.07937
MIGUEAL,MICHAEL,0.03937,0.07937
PATRIECE,PAT,0.03185,0.07937
MOHAMAD,MOHA,0.02463,0.07937
LESHONDA,LASHANDA,0.02421,0.07937
JAMES,TAME,0.02421,0.07937
JAAN,JOHN,0.02239,0.07937
MELVINE,MEL,0.02,0.07937
MANUELITA,MANUEL,0.01798,0.07937
CAMALA,PAMELA,0.01795,0.07937
SOPHEA,SOPHY,0.01693,0.07937
ZARAGOZA,MARIA,0.01278,0.07937
KATIE,KATA,0.01241,0.07937
KATALIN,KATA,0.01241,0.07937
KUMSUN,KUM,0.01136,0.07937
ROBERT,BOBBY,0.01054,0.07937
MICHELLE,MISHA,0.00801,0.07937
MICHAEL,CADE,0.00501,0.07937
HUERTA,JORGE,0.00469,0.07937
GALLEGOS,ROBERT,0.0042,0.07937
GALLEGOS,JESUS,0.0042,0.07937
BENITEZ,CARMEN,0.00411,0.07937
FARLEY,LINDA,0.00383,0.07937
WILLIAM,EATON,0.00342,0.07937
EATON,CHRIS,0.00342,0.07937
WILLIAM,DIXON,0.00327,0.07937
LEIGHANNE,LEIGH,0.01358,0.07936
HUGHIE,HUGH,0.00223,0.07936
DEWANE,DE,0.02894,0.07934
LILY,LI,0.00625,0.07934
RAELYNN,RAE,0.01256,0.07933
COREY,KORY,0.00978,0.07933
BEAULAH,BEVLAH,0.04921,0.07932
EPIFANIA,EPI,0.00621,0.07932
EULALIO,EVALIO,0.00504,0.07932
KAMLESHKU,KAMLESH,0.00902,0.07931
MOHAMMAD,BILAL,0.00525,0.07931
TALIA,TARA,0.00339,0.07931
